User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Yunits,Func_group,Genus,Species,Native_Status,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Longitude,Max_lat_of_species,Year_round_warm,Site,Tissue_Type,Lichen_Moss_Type,Warmed_Mean,Warmed_Var,Warmed_N,Ambient_Mean,Ambient_Var,Ambient_N,Notes,Comments,To_Remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Carex,aquatilis,Native,,,4,70.45,-157.4,82.51167,No,Atqasuk_wet,,,15.2,1,24,12.6,1.2,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Carex,aquatilis,Native,,,11,70.45,-157.4,82.51167,No,Atqasuk_wet,,,30.1,1.1,24,24.5,1.2,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Carex,aquatilis,Native,,,16,70.45,-157.4,82.51167,No,Atqasuk_wet,,,23,1.4,24,18.1,1.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Eriophorum,angustifolium,Native,,,1,70.45,-157.4,82.56667,No,Atqasuk_wet,,,3.1,0.6,24,3.3,0.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Eriophorum,angustifolium,Native,,,4,70.45,-157.4,82.56667,No,Atqasuk_wet,,,3.6,0.7,24,4.5,0.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Eriophorum,angustifolium,Native,,,11,70.45,-157.4,82.56667,No,Atqasuk_wet,,,4.9,0.7,24,4.6,0.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Eriophorum,angustifolium,Native,,,16,70.45,-157.4,82.56667,No,Atqasuk_wet,,,0.2,0.1,24,0.1,0.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Eriophorum,chamissonis,Native,,,1,70.45,-157.4,77.6,No,Atqasuk_wet,,,4.5,0.6,24,4.5,0.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Eriophorum,chamissonis,Native,,,4,70.45,-157.4,77.6,No,Atqasuk_wet,,,4.5,0.8,24,2.4,0.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Eriophorum,chamissonis,Native,,,11,70.45,-157.4,77.6,No,Atqasuk_wet,,,3.8,0.6,24,2.8,0.5,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Eriophorum,chamissonis,Native,,,16,70.45,-157.4,77.6,No,Atqasuk_wet,,,3.1,0.6,24,3.2,0.4,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Bryophyte,,,,,,1,70.45,-157.4,,No,Atqasuk_wet,,,86.7,1.2,24,87.8,0.9,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Bryophyte,,,,,,4,70.45,-157.4,,No,Atqasuk_wet,,,90.8,1.4,24,91.8,0.9,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Bryophyte,,,,,,11,70.45,-157.4,,No,Atqasuk_wet,,,94.1,1.4,24,86.5,2.6,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Bryophyte,,,,,,16,70.45,-157.4,,No,Atqasuk_wet,,,47.9,3,24,55,3.1,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,1,70.45,-157.4,,No,Atqasuk_wet,,Acrocarpous,31.8,3.4,24,31.5,4.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,4,70.45,-157.4,,No,Atqasuk_wet,,Acrocarpous,31,4.6,24,32,4.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,11,70.45,-157.4,,No,Atqasuk_wet,,Acrocarpous,29,3.4,24,29.5,3.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,16,70.45,-157.4,,No,Atqasuk_wet,,Acrocarpous,17,2.5,24,22.5,3.4,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,1,70.45,-157.4,,No,Atqasuk_wet,,Pleurocarpous,48.6,3.1,24,49.7,3.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,4,70.45,-157.4,,No,Atqasuk_wet,,Pleurocarpous,55.9,4.2,24,54.9,5.2,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,11,70.45,-157.4,,No,Atqasuk_wet,,Pleurocarpous,56.9,3.6,24,48.8,5.5,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,16,70.45,-157.4,,No,Atqasuk_wet,,Pleurocarpous,24,2.6,24,27.1,2.7,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,Sphagnum,,,,,1,70.45,-157.4,,No,Atqasuk_wet,,,3.8,1.4,24,3.5,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,Sphagnum,,,,,4,70.45,-157.4,,No,Atqasuk_wet,,,3.5,1.6,24,4.5,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,Sphagnum,,,,,11,70.45,-157.4,,No,Atqasuk_wet,,,8.2,2.7,24,8.1,1.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,Sphagnum,,,,,16,70.45,-157.4,,No,Atqasuk_wet,,,6.7,2.7,24,5.4,1.5,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,1,70.45,-157.4,,No,Atqasuk_wet,,,1,0.3,24,1,0.3,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,4,70.45,-157.4,,No,Atqasuk_wet,,,0.3,0.2,24,0.6,0.3,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,11,70.45,-157.4,,No,Atqasuk_wet,,,0.2,0.1,24,0.3,0.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,16,70.45,-157.4,,No,Atqasuk_wet,,,0.3,0.1,24,0.5,0.2,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,,14.9,1.3,24,15,1.1,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,,24.3,2,24,28.5,1.1,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,,20,1.8,24,24.5,1.5,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,,14.7,1.2,24,17.1,1.6,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,Salix,rotundifolia,Native,,,1,71.31667,-156.6,73.26714,No,Barrow_dry,,,14.9,1.3,24,15,1.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,Salix,rotundifolia,Native,,,6,71.31667,-156.6,73.26714,No,Barrow_dry,,,24.3,2,24,28.5,1.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,Salix,rotundifolia,Native,,,14,71.31667,-156.6,73.26714,No,Barrow_dry,,,20,1.8,24,24.5,1.5,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,Salix,rotundifolia,Native,,,18,71.31667,-156.6,73.26714,No,Barrow_dry,,,14.7,1.2,24,17.1,1.6,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Ever_Shrub,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,,15.2,1.1,24,11.4,1,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Ever_Shrub,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,,24.8,1.8,24,20.4,1,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Ever_Shrub,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,,23.1,2,24,16.7,1.2,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Ever_Shrub,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,,33,2.5,24,26.8,1.7,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Ever_Shrub,Cassiope,tetragona,Native,,,1,71.31667,-156.6,83.00088,No,Barrow_dry,,,15.2,1.1,24,11.3,1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Ever_Shrub,Cassiope,tetragona,Native,,,6,71.31667,-156.6,83.00088,No,Barrow_dry,,,24.8,1.8,24,19.8,1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Ever_Shrub,Cassiope,tetragona,Native,,,14,71.31667,-156.6,83.00088,No,Barrow_dry,,,23.1,2,24,16.6,1.3,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Ever_Shrub,Cassiope,tetragona,Native,,,18,71.31667,-156.6,83.00088,No,Barrow_dry,,,33,2.5,24,26.5,1.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,,4.3,0.4,24,4.5,0.6,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,,6.6,0.8,24,7.7,0.6,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,,10.9,1.8,24,7.2,0.9,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,,7,1.3,24,5.5,0.9,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Potentilla,hyparctica,Native,,,1,71.31667,-156.6,83.16667,No,Barrow_dry,,,1.8,0.3,24,2,0.5,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Potentilla,hyparctica,Native,,,6,71.31667,-156.6,83.16667,No,Barrow_dry,,,1.2,0.4,24,2.4,0.5,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Potentilla,hyparctica,Native,,,14,71.31667,-156.6,83.16667,No,Barrow_dry,,,4,0.8,24,3,0.7,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Potentilla,hyparctica,Native,,,18,71.31667,-156.6,83.16667,No,Barrow_dry,,,3,0.6,24,2.5,0.7,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,,4.5,0.8,24,3,0.6,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,,12.3,1.9,24,7.3,0.6,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,,16.3,1.8,24,7.2,0.7,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,,12,1.4,24,6.2,0.8,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Luzula,confusa,Native,,,1,71.31667,-156.6,83.1,No,Barrow_dry,,,1.3,0.3,24,1.3,0.4,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Luzula,confusa,Native,,,6,71.31667,-156.6,83.1,No,Barrow_dry,,,2.8,0.5,24,3,0.4,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Luzula,confusa,Native,,,14,71.31667,-156.6,83.1,No,Barrow_dry,,,4.4,0.6,24,3.6,0.5,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Luzula,confusa,Native,,,18,71.31667,-156.6,83.1,No,Barrow_dry,,,2.2,0.4,24,2.3,0.3,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Poa,arctica,Native,,,1,71.31667,-156.6,82.41667,No,Barrow_dry,,,0.6,0.2,24,0.5,0.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Poa,arctica,Native,,,6,71.31667,-156.6,82.41667,No,Barrow_dry,,,3.8,0.4,24,1.6,0.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Poa,arctica,Native,,,14,71.31667,-156.6,82.41667,No,Barrow_dry,,,6.2,1,24,1.8,0.3,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Poa,arctica,Native,,,18,71.31667,-156.6,82.41667,No,Barrow_dry,,,5.8,0.9,24,2.1,0.4,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Bryophyte,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,,8.4,0.9,24,11,1,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Bryophyte,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,,13.8,1.4,24,19.8,1,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Bryophyte,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,,6.3,0.9,24,11.7,1,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Bryophyte,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,,9.4,1.4,24,17.3,1.9,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,Acrocarpous,5.4,0.6,24,7.5,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,Acrocarpous,9.6,1.1,24,11.8,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,Acrocarpous,3.6,0.5,24,7.7,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,Acrocarpous,5.6,0.9,24,7.9,1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,Pleruocarpous,1.3,0.5,24,2,0.6,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,Pleruocarpous,3.2,0.8,24,5.7,0.6,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,Pleruocarpous,2.1,0.5,24,3,0.7,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,Pleruocarpous,3.5,1,24,8.9,1.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,,25.8,2,24,27,1.2,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,,24.7,2.7,24,37.9,1.2,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,,15.9,1.9,24,31.9,2,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,,17,2.3,24,41,1.9,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,Foliose,6,0.7,24,6.3,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,Foliose,6,0.6,24,8.5,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,Foliose,4.3,0.6,24,8.5,0.7,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,Foliose,5.2,0.7,24,9,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,1,71.31667,-156.6,,No,Barrow_dry,,Fruticose,15.7,1.6,24,16.7,1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,6,71.31667,-156.6,,No,Barrow_dry,,Fruticose,15.8,2.2,24,26.3,1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,14,71.31667,-156.6,,No,Barrow_dry,,Fruticose,11.1,1.6,24,22.8,1.6,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,,,18,71.31667,-156.6,,No,Barrow_dry,,Fruticose,11.1,1.9,24,31,1.7,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,,,,,,1,71.31667,-156.6,,No,Barrow_wet,,,0.3,0.2,24,0.2,0.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,,,,,,5,71.31667,-156.6,,No,Barrow_wet,,,0.7,0.4,24,0,0.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,,,,,,13,71.31667,-156.6,,No,Barrow_wet,,,1.8,1,24,0,0,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,,,,,,17,71.31667,-156.6,,No,Barrow_wet,,,1.2,0.6,24,0.2,0.1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,,,,,,1,71.31667,-156.6,,No,Barrow_wet,,,15.6,1.7,24,17.8,1.8,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,,,,,,5,71.31667,-156.6,,No,Barrow_wet,,,13.1,1.9,24,14.6,1.8,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,,,,,,13,71.31667,-156.6,,No,Barrow_wet,,,15.7,2,24,13.2,1.8,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,,,,,,17,71.31667,-156.6,,No,Barrow_wet,,,6.8,0.9,24,8.5,16,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Saxifraga,cernua,Native,,,1,71.31667,-156.6,83.08171,No,Barrow_wet,,,2.5,0.4,24,2,0.4,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Saxifraga,cernua,Native,,,5,71.31667,-156.6,83.08171,No,Barrow_wet,,,1.9,0.4,24,2.1,0.4,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Saxifraga,cernua,Native,,,13,71.31667,-156.6,83.08171,No,Barrow_wet,,,3.8,0.7,24,1.9,0.5,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Saxifraga,cernua,Native,,,17,71.31667,-156.6,83.08171,No,Barrow_wet,,,1.4,0.3,24,0.9,0.2,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Stellaria,laeta,Non_native,,,1,71.31667,-156.6,,No,Barrow_wet,,,4,0.9,24,4,0.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Stellaria,laeta,Non_native,,,5,71.31667,-156.6,,No,Barrow_wet,,,3.1,0.9,24,2.1,0.8,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Stellaria,laeta,Non_native,,,13,71.31667,-156.6,,No,Barrow_wet,,,1.6,0.3,24,1.8,0.4,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Forb,Stellaria,laeta,Non_native,,,17,71.31667,-156.6,,No,Barrow_wet,,,1.1,0.2,24,1.3,0.3,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,,,,,,1,71.31667,-156.6,,No,Barrow_wet,,,44.4,1.2,24,43.3,1.8,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,,,,,,5,71.31667,-156.6,,No,Barrow_wet,,,60.4,6.8,24,63,1.8,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,,,,,,13,71.31667,-156.6,,No,Barrow_wet,,,43,2.2,24,41.3,2.4,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,,,,,,17,71.31667,-156.6,,No,Barrow_wet,,,50.3,2.8,24,49,2.2,24,,,remove
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Carex,aquatilis,Native,,,1,71.31667,-156.6,82.51167,No,Barrow_wet,,,23.1,2,24,18.5,2,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Carex,aquatilis,Native,,,5,71.31667,-156.6,82.51167,No,Barrow_wet,,,16.6,1.5,24,14.6,2,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Carex,aquatilis,Native,,,13,71.31667,-156.6,82.51167,No,Barrow_wet,,,26.6,1.3,24,19,1.4,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Carex,aquatilis,Native,,,17,71.31667,-156.6,82.51167,No,Barrow_wet,,,25.5,1.8,24,20.3,1.6,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Dupontia,fisheri,Native,,,1,71.31667,-156.6,81.5,No,Barrow_wet,,,6.1,0.8,24,7.8,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Dupontia,fisheri,Native,,,5,71.31667,-156.6,81.5,No,Barrow_wet,,,9,1.4,24,12.9,0.9,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Dupontia,fisheri,Native,,,13,71.31667,-156.6,81.5,No,Barrow_wet,,,4,0.6,24,7.8,1,24,,,
EP,40,Hollister_2015_EcolEvol,1995,Pub40_Tbl2,Perc_cover,mean_SE,percent,Graminoid,Dupontia,fisheri,Native,,,17,71.31667,-156.6,81.5,No,Barrow_wet,,,9.2,1.5,24,13.6,2,24,,,
