"User","Pub_number","Pub_info","Study_year_start","File_name","Var_type","Var_type_broad","Value_error","Yunits","Func_group","Func_group_broad","Family","Genus","Species","Genus_Species","Native_Status","Amount_warmed_C","Amount_warmed_type","Years_warmed","Year_round_warm","Latitude","Longitude","Max_lat_of_species","Lat_difference","Site","Tissue_Type","Tissue_Type_broad","Lichen_Moss_Type","Warmed_Mean","Warmed_SD","Warmed_N","Ambient_Mean","Ambient_SD","Ambient_N","Elevation_m","Mean_annual_temp","Mean_annual_precip","Abs_Latitude","yi","vi"
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",11,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","Pleurocarpous",56.9,17.6363261480389,24,48.8,26.944387170615,24,23,-10.5857708652814,11.4166666666667,70.45,0.3498783381806,0.0846084880367502
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",16,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","Pleurocarpous",24,12.7373466624725,24,27.1,13.2272446110292,24,23,-10.5857708652814,11.4166666666667,70.45,-0.234826822218697,0.0839077462128472
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte","Sphagnaceae","Sphagnum","","Sphagnum_","",NA,"",1,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","",3.8,6.8585712797929,24,3.5,4.40908153700972,24,23,-10.5857708652814,11.4166666666667,70.45,0.0511806196396429,0.0833606193315281
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte","Sphagnaceae","Sphagnum","","Sphagnum_","",NA,"",4,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","",3.5,7.83836717690617,24,4.5,4.40908153700972,24,23,-10.5857708652814,11.4166666666667,70.45,-0.154671115935366,0.0835825328552572
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte","Sphagnaceae","Sphagnum","","Sphagnum_","",NA,"",11,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","",8.2,13.2272446110292,24,8.1,8.81816307401944,24,23,-10.5857708652814,11.4166666666667,70.45,0.00875003890007957,0.0833341308664662
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte","Sphagnaceae","Sphagnum","","Sphagnum_","",NA,"",16,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","",6.7,13.2272446110292,24,5.4,7.34846922834953,24,23,-10.5857708652814,11.4166666666667,70.45,0.119506997230494,0.0834821033581984
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",1,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","",1,1.46969384566991,24,1,1.46969384566991,24,23,-10.5857708652814,11.4166666666667,70.45,0,0.0833333333333333
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",4,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","",0.3,0.979795897113271,24,0.6,1.46969384566991,24,23,-10.5857708652814,11.4166666666667,70.45,-0.236251050302149,0.0839147349871757
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",11,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","",0.2,0.489897948556636,24,0.3,0.489897948556636,24,23,-10.5857708652814,11.4166666666667,70.45,-0.200774785932908,0.083753234527775
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",16,"No",70.45,-157.4,NA,NA,"Atqasuk_wet","","","",0.3,0.489897948556636,24,0.5,0.979795897113271,24,23,-10.5857708652814,11.4166666666667,70.45,-0.25396224811229,0.0840051752444401
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub","Salicaceae","Salix","rotundifolia","Salix_rotundifolia","Native",NA,"",1,"No",71.31667,-156.6,73.26714,1.95047,"Barrow_dry","","","",14.9,6.36867333123626,24,15,5.38887743412299,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.0166734384403302,0.0833362292036398
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub","Salicaceae","Salix","rotundifolia","Salix_rotundifolia","Native",NA,"",6,"No",71.31667,-156.6,73.26714,1.95047,"Barrow_dry","","","",24.3,9.79795897113271,24,28.5,5.38887743412299,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.522461867104082,0.0861767333601863
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub","Salicaceae","Salix","rotundifolia","Salix_rotundifolia","Native",NA,"",14,"No",71.31667,-156.6,73.26714,1.95047,"Barrow_dry","","","",20,8.81816307401944,24,24.5,7.34846922834953,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.545318850928884,0.0864309650956083
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub","Salicaceae","Salix","rotundifolia","Salix_rotundifolia","Native",NA,"",18,"No",71.31667,-156.6,73.26714,1.95047,"Barrow_dry","","","",14.7,5.87877538267963,24,17.1,7.83836717690617,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.340726110298649,0.0845426487733255
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Ever_Shrub","Shrub","Ericaceae","Cassiope","tetragona","Cassiope_tetragona","Native",NA,"",1,"No",71.31667,-156.6,83.00088,11.68421,"Barrow_dry","","","",15.2,5.38887743412299,24,11.3,4.89897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,0.744890849956785,0.0891131497744723
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Ever_Shrub","Shrub","Ericaceae","Cassiope","tetragona","Cassiope_tetragona","Native",NA,"",6,"No",71.31667,-156.6,83.00088,11.68421,"Barrow_dry","","","",24.8,8.81816307401944,24,19.8,4.89897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,0.68946344556054,0.0882849983621272
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Ever_Shrub","Shrub","Ericaceae","Cassiope","tetragona","Cassiope_tetragona","Native",NA,"",14,"No",71.31667,-156.6,83.00088,11.68421,"Barrow_dry","","","",23.1,9.79795897113271,24,16.6,6.36867333123626,24,2,-11.9068980341156,9.33333333333333,71.31667,0.773715670235215,0.0895691243579951
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Ever_Shrub","Shrub","Ericaceae","Cassiope","tetragona","Cassiope_tetragona","Native",NA,"",18,"No",71.31667,-156.6,83.00088,11.68421,"Barrow_dry","","","",33,12.2474487139159,24,26.5,8.81816307401944,24,2,-11.9068980341156,9.33333333333333,71.31667,0.59910703566251,0.0870721795852117
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Rosaceae","Potentilla","hyparctica","Potentilla_hyparctica","Native",NA,"",1,"No",71.31667,-156.6,83.16667,11.85,"Barrow_dry","","","",1.8,1.46969384566991,24,2,2.44948974278318,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.0973900763955477,0.0834321336143784
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Rosaceae","Potentilla","hyparctica","Potentilla_hyparctica","Native",NA,"",6,"No",71.31667,-156.6,83.16667,11.85,"Barrow_dry","","","",1.2,1.95959179422654,24,2.4,2.44948974278318,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.532124784190121,0.0862828831869727
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Rosaceae","Potentilla","hyparctica","Potentilla_hyparctica","Native",NA,"",14,"No",71.31667,-156.6,83.16667,11.85,"Barrow_dry","","","",4,3.91918358845308,24,3,3.42928563989645,24,2,-11.9068980341156,9.33333333333333,71.31667,0.267106801967592,0.0840765212880974
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Rosaceae","Potentilla","hyparctica","Potentilla_hyparctica","Native",NA,"",18,"No",71.31667,-156.6,83.16667,11.85,"Barrow_dry","","","",3,2.93938769133981,24,2.5,3.42928563989645,24,2,-11.9068980341156,9.33333333333333,71.31667,0.153987231453866,0.0835803340359461
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Juncaceae","Luzula","confusa","Luzula_confusa","Native",NA,"",1,"No",71.31667,-156.6,83.1,11.78333,"Barrow_dry","","","",1.3,1.46969384566991,24,1.3,1.95959179422654,24,2,-11.9068980341156,9.33333333333333,71.31667,0,0.0833333333333333
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Juncaceae","Luzula","confusa","Luzula_confusa","Native",NA,"",6,"No",71.31667,-156.6,83.1,11.78333,"Barrow_dry","","","",2.8,2.44948974278318,24,3,1.95959179422654,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.0886874640316869,0.0834152652737122
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Juncaceae","Luzula","confusa","Luzula_confusa","Native",NA,"",14,"No",71.31667,-156.6,83.1,11.78333,"Barrow_dry","","","",4.4,2.93938769133981,24,3.6,2.44948974278318,24,2,-11.9068980341156,9.33333333333333,71.31667,0.290836720495405,0.0842144374790471
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Juncaceae","Luzula","confusa","Luzula_confusa","Native",NA,"",18,"No",71.31667,-156.6,83.1,11.78333,"Barrow_dry","","","",2.2,1.95959179422654,24,2.3,1.46969384566991,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.0567876850497746,0.0833669254288887
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Poaceae","Poa","arctica","Poa_arctica","Native",NA,"",1,"No",71.31667,-156.6,82.41667,11.1,"Barrow_dry","","","",0.6,0.979795897113271,24,0.5,0.489897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,0.126981124056145,0.08350129381111
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Poaceae","Poa","arctica","Poa_arctica","Native",NA,"",6,"No",71.31667,-156.6,82.41667,11.1,"Barrow_dry","","","",3.8,1.95959179422654,24,1.6,0.489897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,1.51503403567049,0.10724300134625
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Poaceae","Poa","arctica","Poa_arctica","Native",NA,"",14,"No",71.31667,-156.6,82.41667,11.1,"Barrow_dry","","","",6.2,4.89897948556636,24,1.8,1.46969384566991,24,2,-11.9068980341156,9.33333333333333,71.31667,1.19664022318576,0.0982494564973548
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Poaceae","Poa","arctica","Poa_arctica","Native",NA,"",18,"No",71.31667,-156.6,82.41667,11.1,"Barrow_dry","","","",5.8,4.40908153700972,24,2.1,1.95959179422654,24,2,-11.9068980341156,9.33333333333333,71.31667,1.06669442747893,0.0951858021001522
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",1,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Acrocarpous",5.4,2.93938769133981,24,7.5,4.40908153700972,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.551252450705015,0.0864987423375863
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",6,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Acrocarpous",9.6,5.38887743412299,24,11.8,4.40908153700972,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.439512433491325,0.0853455331165986
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",14,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Acrocarpous",3.6,2.44948974278318,24,7.7,4.40908153700972,24,2,-11.9068980341156,9.33333333333333,71.31667,-1.13072005071929,0.0966513315947773
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",18,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Acrocarpous",5.6,4.40908153700972,24,7.9,4.89897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.485414469578891,0.0857877834091308
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",1,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Pleruocarpous",1.3,2.44948974278318,24,2,2.93938769133981,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.254482130433479,0.0840079286948954
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",6,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Pleruocarpous",3.2,3.91918358845308,24,5.7,2.93938769133981,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.709846063122185,0.0885820982638548
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",14,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Pleruocarpous",2.1,2.44948974278318,24,3,3.42928563989645,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.29706454335438,0.0842525764887328
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Moss","Bryophyte",NA,"","","_","",NA,"",18,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Pleruocarpous",3.5,4.89897948556636,24,8.9,8.81816307401944,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.744620521205383,0.0891089554229185
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",1,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Foliose",6,3.42928563989645,24,6.3,4.40908153700972,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.0747091418561802,0.0833914734987176
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",6,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Foliose",6,2.93938769133981,24,8.5,4.40908153700972,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.65625291750597,0.0878194572055739
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",14,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Foliose",4.3,2.93938769133981,24,8.5,3.42928563989645,24,2,-11.9068980341156,9.33333333333333,71.31667,-1.29349274421248,0.100761702909691
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",18,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Foliose",5.2,3.42928563989645,24,9,4.40908153700972,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.94631579684495,0.0926615998683155
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",1,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Fruticose",15.7,7.83836717690617,24,16.7,4.89897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.150487064408075,0.0835692328807725
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",6,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Fruticose",15.8,10.777754868246,24,26.3,4.89897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,-1.23369284186637,0.0991874794590866
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",14,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Fruticose",11.1,7.83836717690617,24,22.8,7.83836717690617,24,2,-11.9068980341156,9.33333333333333,71.31667,-1.46816562213439,0.10578656556268
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Lichen","Lichen",NA,"","","_","",NA,"",18,"No",71.31667,-156.6,NA,NA,"Barrow_dry","","","Fruticose",11.1,9.30806102257607,24,31,8.3282651254628,24,2,-11.9068980341156,9.33333333333333,71.31667,-2.21625928176585,0.134497970875138
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub",NA,"","","_","",NA,"",1,"No",71.31667,-156.6,NA,NA,"Barrow_wet","","","",0.3,0.979795897113271,24,0.2,0.489897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,0.126981124056145,0.08350129381111
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub",NA,"","","_","",NA,"",5,"No",71.31667,-156.6,NA,NA,"Barrow_wet","","","",0.7,1.95959179422654,24,0,0.489897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,0.482056284076974,0.0857539402189385
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub",NA,"","","_","",NA,"",13,"No",71.31667,-156.6,NA,NA,"Barrow_wet","","","",1.8,4.89897948556636,24,0,0,24,2,-11.9068980341156,9.33333333333333,71.31667,0.511089165447973,0.0860542930733157
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub",NA,"","","_","",NA,"",17,"No",71.31667,-156.6,NA,NA,"Barrow_wet","","","",1.2,2.93938769133981,24,0.2,0.489897948556636,24,2,-11.9068980341156,9.33333333333333,71.31667,0.466791895679927,0.0856030695195048
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Saxifragaceae","Saxifraga","cernua","Saxifraga_cernua","Native",NA,"",1,"No",71.31667,-156.6,83.08171,11.76504,"Barrow_wet","","","",2.5,1.95959179422654,24,2,1.95959179422654,24,2,-11.9068980341156,9.33333333333333,71.31667,0.250968482416135,0.0839894289496485
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Saxifragaceae","Saxifraga","cernua","Saxifraga_cernua","Native",NA,"",5,"No",71.31667,-156.6,83.08171,11.76504,"Barrow_wet","","","",1.9,1.95959179422654,24,2.1,1.95959179422654,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.100387392966454,0.0834383086319438
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Saxifragaceae","Saxifraga","cernua","Saxifraga_cernua","Native",NA,"",13,"No",71.31667,-156.6,83.08171,11.76504,"Barrow_wet","","","",3.8,3.42928563989645,24,1.9,2.44948974278318,24,2,-11.9068980341156,9.33333333333333,71.31667,0.62713625819258,0.0874302071493728
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Saxifragaceae","Saxifraga","cernua","Saxifraga_cernua","Native",NA,"",17,"No",71.31667,-156.6,83.08171,11.76504,"Barrow_wet","","","",1.4,1.46969384566991,24,0.9,0.979795897113271,24,2,-11.9068980341156,9.33333333333333,71.31667,0.393751750503582,0.0849483379273399
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Caryophyllaceae","Stellaria","laeta","Stellaria_laeta","Non_Native",NA,"",1,"No",71.31667,-156.6,NA,NA,"Barrow_wet","","","",4,4.40908153700972,24,4,3.91918358845308,24,2,-11.9068980341156,9.33333333333333,71.31667,0,0.0833333333333333
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Caryophyllaceae","Stellaria","laeta","Stellaria_laeta","Non_Native",NA,"",5,"No",71.31667,-156.6,NA,NA,"Barrow_wet","","","",3.1,4.40908153700972,24,2.1,3.91918358845308,24,2,-11.9068980341156,9.33333333333333,71.31667,0.23579802773708,0.0839125073946323
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Caryophyllaceae","Stellaria","laeta","Stellaria_laeta","Non_Native",NA,"",13,"No",71.31667,-156.6,NA,NA,"Barrow_wet","","","",1.6,1.46969384566991,24,1.8,1.95959179422654,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.11357537009955,0.0834677017155547
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Forb","Forb","Caryophyllaceae","Stellaria","laeta","Stellaria_laeta","Non_Native",NA,"",17,"No",71.31667,-156.6,NA,NA,"Barrow_wet","","","",1.1,0.979795897113271,24,1.3,1.46969384566991,24,2,-11.9068980341156,9.33333333333333,71.31667,-0.157500700201433,0.0835917340683744
"EP",40,"Hollister_2015_EcolEvol",1995,"Pub40_Tbl2","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Cyperaceae","Carex","aquatilis","Carex_aquatilis","Native",NA,"",1,"No",71.31667,-156.6,82.51167,11.195,"Barrow_wet","","","",23.1,9.79795897113271,24,18.5,9.79795897113271,24,2,-11.9068980341156,9.33333333333333,71.31667,0.461782007645689,0.08555461065193
