User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Xunits,Yunits,Variable,Xvalue,Yvalue,Func_group,Genus,Species,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Year_round_warm,Site,Tissue_Type,Notes,Comments
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.026,Graminoid,Eriophorum,scheuchzeri,,,0.083,73.13333,No,,Total,10-18 June,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.163,Graminoid,Eriophorum,scheuchzeri,,,0.083,73.13333,No,,Total,10-18 June,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.021,Graminoid,Eriophorum,scheuchzeri,,,0.083,73.13333,No,,Total,10-18 June,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.324,Graminoid,Eriophorum,scheuchzeri,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.05,Graminoid,Eriophorum,scheuchzeri,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.244,Graminoid,Eriophorum,scheuchzeri,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.036,Graminoid,Eriophorum,scheuchzeri,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.367,Graminoid,Eriophorum,scheuchzeri,,,0.17,73.13333,No,,Total,8-14 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.046,Graminoid,Eriophorum,scheuchzeri,,,0.17,73.13333,No,,Total,8-14 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.286,Graminoid,Eriophorum,scheuchzeri,,,0.17,73.13333,No,,Total,8-14 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.041,Graminoid,Eriophorum,scheuchzeri,,,0.17,73.13333,No,,Total,8-14 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.309,Graminoid,Eriophorum,scheuchzeri,,,0.212,73.13333,No,,Total,22-28 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.04,Graminoid,Eriophorum,scheuchzeri,,,0.212,73.13333,No,,Total,22-28 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.264,Graminoid,Eriophorum,scheuchzeri,,,0.212,73.13333,No,,Total,22-28 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.031,Graminoid,Eriophorum,scheuchzeri,,,0.212,73.13333,No,,Total,22-28 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.184,Graminoid,Arctagrostis,latifolia,,,0.083,73.13333,No,,Total,15-24 June,Panel C
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.018,Graminoid,Arctagrostis,latifolia,,,0.083,73.13333,No,,Total,15-24 June,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.159,Graminoid,Arctagrostis,latifolia,,,0.083,73.13333,No,,Total,15-24 June,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.013,Graminoid,Arctagrostis,latifolia,,,0.083,73.13333,No,,Total,15-24 June,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.236,Graminoid,Arctagrostis,latifolia,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.019,Graminoid,Arctagrostis,latifolia,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.221,Graminoid,Arctagrostis,latifolia,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.018,Graminoid,Arctagrostis,latifolia,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.236,Graminoid,Arctagrostis,latifolia,,,0.17,73.13333,No,,Total,13-19 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.026,Graminoid,Arctagrostis,latifolia,,,0.17,73.13333,No,,Total,13-19 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.209,Graminoid,Arctagrostis,latifolia,,,0.17,73.13333,No,,Total,13-19 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.021,Graminoid,Arctagrostis,latifolia,,,0.17,73.13333,No,,Total,13-19 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.251,Graminoid,Arctagrostis,latifolia,,,0.212,73.13333,No,,Total,26-29 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.017,Graminoid,Arctagrostis,latifolia,,,0.212,73.13333,No,,Total,26-29 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.236,Graminoid,Arctagrostis,latifolia,,,0.212,73.13333,No,,Total,26-29 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.021,Graminoid,Arctagrostis,latifolia,,,0.212,73.13333,No,,Total,26-29 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.039,Graminoid,Luzula,,,,0.083,73.13333,No,,Total,15-24 June,Panel D
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.006,Graminoid,Luzula,,,,0.083,73.13333,No,,Total,15-24 June,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.049,Graminoid,Luzula,,,,0.083,73.13333,No,,Total,15-24 June,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.007,Graminoid,Luzula,,,,0.083,73.13333,No,,Total,15-24 June,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.051,Graminoid,Luzula,,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.004,Graminoid,Luzula,,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.057,Graminoid,Luzula,,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.01,Graminoid,Luzula,,,,0.125,73.13333,No,,Total,June - July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.061,Graminoid,Luzula,,,,0.17,73.13333,No,,Total,13-19 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.009,Graminoid,Luzula,,,,0.17,73.13333,No,,Total,13-19 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.053,Graminoid,Luzula,,,,0.17,73.13333,No,,Total,13-19 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.006,Graminoid,Luzula,,,,0.17,73.13333,No,,Total,13-19 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Mean,,0.06,Graminoid,Luzula,,,,0.212,73.13333,No,,Total,26-29 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Warmed_Var,,0.006,Graminoid,Luzula,,,,0.212,73.13333,No,,Total,26-29 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Mean,,0.053,Graminoid,Luzula,,,,0.212,73.13333,No,,Total,26-29 July,
EP,83,Doiron_2014_JEcol,2007,Pub83_Fig4,Nitrogen_above,mean_SE,,g/m^2,Ambient_Var,,0.006,Graminoid,Luzula,,,,0.212,73.13333,No,,Total,26-29 July,
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,19.527,Ever_Shrub,Andromeda,polifolia,0.9,GrowingSeason_average,1,68.35,No,,,2001,"AAA = ambient, WAA = warmed"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.946,Ever_Shrub,Andromeda,polifolia,0.9,GrowingSeason_average,1,68.35,No,,,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,22.23,Ever_Shrub,Andromeda,polifolia,0.9,GrowingSeason_average,1,68.35,No,,,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.541,Ever_Shrub,Andromeda,polifolia,0.9,GrowingSeason_average,1,68.35,No,,,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,5.946,Ever_Shrub,Andromeda,polifolia,0.9,GrowingSeason_average,2,68.35,No,,,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.676,Ever_Shrub,Andromeda,polifolia,0.9,GrowingSeason_average,2,68.35,No,,,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,6.081,Ever_Shrub,Andromeda,polifolia,0.9,GrowingSeason_average,2,68.35,No,,,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.541,Ever_Shrub,Andromeda,polifolia,0.9,GrowingSeason_average,2,68.35,No,,,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,17.189,Forb,Rubus,chamaemorus,0.9,GrowingSeason_average,1,68.35,No,,,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.324,Forb,Rubus,chamaemorus,0.9,GrowingSeason_average,1,68.35,No,,,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,17.73,Forb,Rubus,chamaemorus,0.9,GrowingSeason_average,1,68.35,No,,,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.595,Forb,Rubus,chamaemorus,0.9,GrowingSeason_average,1,68.35,No,,,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,3.73,Forb,Rubus,chamaemorus,0.9,GrowingSeason_average,2,68.35,No,,,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.324,Forb,Rubus,chamaemorus,0.9,GrowingSeason_average,2,68.35,No,,,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,3.676,Forb,Rubus,chamaemorus,0.9,GrowingSeason_average,2,68.35,No,,,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.432,Forb,Rubus,chamaemorus,0.9,GrowingSeason_average,2,68.35,No,,,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig3,Biomass_above,mean_SE,,g/m^2/year,Warmed_Mean,,185.802,Moss,Sphagnum,fuscum,0.9,GrowingSeason_average,1,68.35,No,,Total,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig3,Biomass_above,mean_SE,,g/m^2/year,Warmed_Var,,23.457,Moss,Sphagnum,fuscum,0.9,GrowingSeason_average,1,68.35,No,,Total,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig3,Biomass_above,mean_SE,,g/m^2/year,Ambient_Mean,,147.531,Moss,Sphagnum,fuscum,0.9,GrowingSeason_average,1,68.35,No,,Total,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig3,Biomass_above,mean_SE,,g/m^2/year,Ambient_Var,,36.42,Moss,Sphagnum,fuscum,0.9,GrowingSeason_average,1,68.35,No,,Total,2001,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig3,Biomass_above,mean_SE,,g/m^2/year,Warmed_Mean,,261.728,Moss,Sphagnum,fuscum,0.9,GrowingSeason_average,2,68.35,No,,Total,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig3,Biomass_above,mean_SE,,g/m^2/year,Warmed_Var,,40.741,Moss,Sphagnum,fuscum,0.9,GrowingSeason_average,2,68.35,No,,Total,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig3,Biomass_above,mean_SE,,g/m^2/year,Ambient_Mean,,238.272,Moss,Sphagnum,fuscum,0.9,GrowingSeason_average,2,68.35,No,,Total,2002,"AAA, WAA"
EP,86,Aerts_2006_PlantEcol,2000,Pub86_Fig3,Biomass_above,mean_SE,,g/m^2/year,Ambient_Var,,38.272,Moss,Sphagnum,fuscum,0.9,GrowingSeason_average,2,68.35,No,,Total,2002,"AAA, WAA"
EP,87,Jagerbrand_2003_JBryol,1995,Pub87_Fig1,Shoot_length,mean_SE,,cm,Warmed_Mean,,0.151,Moss,Hylocomium,splendens,,,0.17,68.35,No,,,,
EP,87,Jagerbrand_2003_JBryol,1995,Pub87_Fig1,Shoot_length,mean_SE,,cm,Warmed_Var,,0.041,Moss,Hylocomium,splendens,,,0.17,68.35,No,,,,
EP,87,Jagerbrand_2003_JBryol,1995,Pub87_Fig1,Shoot_length,mean_SE,,cm,Ambient_Mean,,0.224,Moss,Hylocomium,splendens,,,0.17,68.35,No,,,,
EP,87,Jagerbrand_2003_JBryol,1995,Pub87_Fig1,Shoot_length,mean_SE,,cm,Ambient_Var,,0.032,Moss,Hylocomium,splendens,,,0.17,68.35,No,,,,
EP,87,Jagerbrand_2003_JBryol,1995,Pub87_Fig1,Biomass_above,mean_SE,,mg,Warmed_Mean,,13.636,Moss,Hylocomium,splendens,,,0.17,68.35,No,,Shoot,,
EP,87,Jagerbrand_2003_JBryol,1995,Pub87_Fig1,Biomass_above,mean_SE,,mg,Warmed_Var,,3.701,Moss,Hylocomium,splendens,,,0.17,68.35,No,,Shoot,,
EP,87,Jagerbrand_2003_JBryol,1995,Pub87_Fig1,Biomass_above,mean_SE,,mg,Ambient_Mean,,15.779,Moss,Hylocomium,splendens,,,0.17,68.35,No,,Shoot,,
EP,87,Jagerbrand_2003_JBryol,1995,Pub87_Fig1,Biomass_above,mean_SE,,mg,Ambient_Var,,2.468,Moss,Hylocomium,splendens,,,0.17,68.35,No,,Shoot,,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Mean,,18.095,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Led,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Var,,2.262,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Led,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Mean,,14.048,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Led,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Var,,1.19,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Led,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Mean,,20.833,Ever_Shrub,Empetrum,nigrum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Emp,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Var,,2.5,Ever_Shrub,Empetrum,nigrum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Emp,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Mean,,10.595,Ever_Shrub,Empetrum,nigrum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Emp,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Var,,0.595,Ever_Shrub,Empetrum,nigrum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Emp,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Mean,,15.119,Ever_Shrub,Vaccinium,vitis-idaea,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vvi,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Var,,1.667,Ever_Shrub,Vaccinium,vitis-idaea,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vvi,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Mean,,11.786,Ever_Shrub,Vaccinium,vitis-idaea,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vvi,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Var,,1.31,Ever_Shrub,Vaccinium,vitis-idaea,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vvi,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Mean,,14.167,Decid_Shrub,Vaccinium,uliginosum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vul,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Var,,1.19,Decid_Shrub,Vaccinium,uliginosum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vul,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Mean,,13.81,Decid_Shrub,Vaccinium,uliginosum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vul,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Var,,1.31,Decid_Shrub,Vaccinium,uliginosum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vul,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Mean,,11.19,Decid_Shrub,Arctous,alpinus,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Arc,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Warmed_Var,,1.31,Decid_Shrub,Arctous,alpinus,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Arc,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Mean,,8.929,Decid_Shrub,Arctous,alpinus,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Arc,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Shoot_length,mean_SE,,mm/year,Ambient_Var,,1.31,Decid_Shrub,Arctous,alpinus,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Arc,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Mean,,0.977,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Led,flower production graph
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Var,,0.372,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Led,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Mean,,0.977,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Led,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Var,,0.372,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Led,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Mean,,5.674,Ever_Shrub,Empetrum,nigrum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Emp,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Var,,2.512,Ever_Shrub,Empetrum,nigrum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Emp,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Mean,,6.279,Ever_Shrub,Empetrum,nigrum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Emp,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Var,,1.442,Ever_Shrub,Empetrum,nigrum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Emp,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Mean,,0.372,Ever_Shrub,Vaccinium,vitis-idaea,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vvi,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Var,,0.186,Ever_Shrub,Vaccinium,vitis-idaea,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vvi,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Mean,,0.279,Ever_Shrub,Vaccinium,vitis-idaea,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vvi,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Var,,0.186,Ever_Shrub,Vaccinium,vitis-idaea,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vvi,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Mean,,4.93,Decid_Shrub,Vaccinium,uliginosum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vul,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Var,,0.837,Decid_Shrub,Vaccinium,uliginosum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vul,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Mean,,1.767,Decid_Shrub,Vaccinium,uliginosum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vul,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Var,,0.326,Decid_Shrub,Vaccinium,uliginosum,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Vul,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Mean,,2.047,Decid_Shrub,Arctous,alpinus,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Arc,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Warmed_Var,,0.791,Decid_Shrub,Arctous,alpinus,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Arc,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Mean,,0.279,Decid_Shrub,Arctous,alpinus,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Arc,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Flower_num,mean_SE,,count,Ambient_Var,,0.186,Decid_Shrub,Arctous,alpinus,1.9,GrowingSeason_average,4.92,43.55,Yes,,,Arc,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Biomass_above,mean_SE,,mg,Warmed_Mean,,533.333,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,Total,Led,aboveground mass
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Biomass_above,mean_SE,,mg,Warmed_Var,,93.333,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,Total,Led,
EP,90,Kudo_2003_Oecologia,1994,Pub90_Fig2,Biomass_above,mean_SE,,mg,Ambient_Mean,,260,Ever_Shrub,Ledum,palustre,1.9,GrowingSeason_average,4.92,43.55,Yes,,Total,Led,
