User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Xunits,Yunits,Variable,Xvalue,Yvalue,Func_group,Genus,Species,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Year_round_warm,Site,Tissue_Type,Notes,Comments,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,176.129,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,156.452,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.613,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,172.258,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.29,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,163.458,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,2.258,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,173.226,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0,Ever_Shrub,Asterolasia,trymaliodies,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,214.889,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.778,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,214.889,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,209.333,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.111,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,213.556,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.556,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,206.222,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.333,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,208.667,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.333,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,184.894,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.792,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,191.111,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.889,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,199.778,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.333,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,207.556,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.111,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,212.222,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,210.37,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,188.148,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,188.148,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,166.296,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.481,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,169.296,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,181.852,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,4.815,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,185.556,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,3.704,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,158.519,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.481,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,165.926,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.852,Graminoid,Carex,breviculmis,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,221.304,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,2.174,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,223.478,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,2.391,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,208.696,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,2.826,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,218.913,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,2.609,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,212.609,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.304,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,220,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.087,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,196.739,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,3.261,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,207.391,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,3.043,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,213.913,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.957,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,218.913,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.304,Forb,Craspedia,jamesii,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,173.333,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.587,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,174.286,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.476,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,163.175,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.952,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,161.746,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.429,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,157.778,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,2.063,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,161.587,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.587,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,161.429,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0.952,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,164.286,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.429,Forb,Ranunculus,victoriensis,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,224.13,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.087,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,226.087,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,227.391,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.739,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,226.522,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,2.391,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,203.478,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.304,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,207.391,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0.435,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,213.478,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,2.174,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,221.74,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.957,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,3.58,-36.84331,No,,,2006/7,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,215.652,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.087,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,220.652,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig2,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.304,Graminoid,Poa,hiemata,0.9,GrowingSeason_average,4.58,-36.84331,No,,,2007/8,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Warmed_Mean,,247.568,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Warmed_Var,,1.351,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Ambient_Mean,,243.784,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Ambient_Var,,2.162,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,0.58,-36.84331,No,,,2003/4,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Warmed_Mean,,249.459,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Warmed_Var,,2.162,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Ambient_Mean,,250,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Ambient_Var,,1.622,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,1.58,-36.84331,No,,,2004/5,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Warmed_Mean,,238.649,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Warmed_Var,,0.541,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
JA,39,Hoffmann_2010_JEcol,2003,Pub39_Fig3,Phen_seed_set,mean_SE,,julian_date,Ambient_Mean,,238.649,Forb,Erigeron,bellidioides,0.9,GrowingSeason_average,2.58,-36.84331,No,,,2005/6,,
